date,cc,data,hdi,corruption,is_near_war
2023-05-30,AU,"[[54275,24],[54360,14],[55852,22],[52774,14],[38284,17],[47598,5],[53055,13]]",0.946,73,False
2023-05-30,ZA,"[[3178,2],[3488,1],[3561,0],[3667,2],[2924,4],[3309,0],[3580,1]]",0.717,44,False
2023-05-30,UY,"[[706,0],[824,0],[749,0],[858,0],[1073,2],[956,0],[1143,0]]",0.83,73,False
2023-05-30,AR,"[[2692,3],[2858,4],[2930,1],[2918,0],[2932,0],[2845,0],[2958,1]]",0.849,38,False
2023-05-30,CL,"[[2174,0],[2131,0],[2206,0],[2193,1],[1890,0],[1882,0],[2125,0]]",0.86,67,False
2023-05-30,NZ,"[[6995,8],[7153,8],[6842,5],[7110,10],[6086,12],[5841,5],[6268,0]]",0.939,88,False
2023-06-06,RU,"[[33608,2702],[33962,2632],[33264,2492],[34639,2782],[34552,2784],[34428,2944],[33973,2664]]",0.821,29,False
2023-06-06,NO,"[[13595,8],[13405,5],[13014,4],[13243,0],[10078,6],[13063,11],[14409,7]]",0.966,85,False
2023-06-06,FI,"[[3000,18],[3295,19],[3276,5],[3255,10],[2794,11],[2973,11],[3137,8]]",0.942,88,False
2023-06-06,CA,"[[102948,19],[107403,22],[106496,10],[111254,10],[97423,13],[97396,11],[101629,15]]",0.935,74,False
2023-06-06,IS,"[[4296,2],[4581,0],[4709,0],[4563,1],[4670,0],[4678,0],[3722,0]]",0.959,74,False
2023-06-06,FO,"[[1944,0],[2181,0],[2180,0],[2189,1],[2264,0],[2223,0],[1781,0]]",0,50,False
2023-06-06,SE,"[[14056,0],[15246,3],[15206,3],[15348,2],[13765,8],[15371,2],[15738,1]]",0.952,85,False
2023-06-06,AX,"[[812,0],[863,0],[863,0],[832,0],[693,2],[822,1],[843,0]]",0,50,False
2023-06-06,LV,"[[2315,7],[2439,4],[2448,0],[2456,1],[2426,12],[2500,30],[2411,23]]",0.879,59,False
2023-06-06,EE,"[[1963,23],[2083,45],[2150,16],[2045,24],[2088,41],[2183,53],[2037,59]]",0.899,74,False
2023-06-06,GB,"[[62625,27],[63065,32],[63601,25],[64637,35],[59136,43],[64421,37],[62115,18]]",0,50,False
2023-06-06,DK,"[[8767,2],[8683,1],[8613,1],[8547,0],[7996,1],[8770,3],[9129,1]]",0.952,88,False
2023-06-06,US,"[[1156276,647],[1181972,570],[1212273,603],[1228743,689],[1119508,468],[1129834,332],[1117289,515]]",0,50,False
2023-06-06,KZ,"[[9844,46],[10421,15],[10504,11],[11105,22],[11153,23],[11602,37],[10360,6]]",0.802,37,False
2023-06-06,BY,"[[412,8],[450,14],[460,16],[470,21],[491,14],[468,8],[493,21]]",0.801,41,False
2023-06-06,IE,"[[20768,3],[21045,3],[21440,2],[22544,3],[20367,1],[21132,1],[20762,1]]",0.95,74,False
2023-06-06,FR,"[[106706,25],[124023,18],[128766,27],[130749,22],[131377,21],[129403,14],[129016,24]]",0.91,71,False
2023-06-06,ES,"[[79414,4],[82035,3],[85013,7],[83972,8],[90193,4],[87929,9],[84237,4]]",0.911,61,False
2023-06-06,JE,"[[255,0],[277,0],[366,0],[357,0],[305,0],[324,0],[324,0]]",0,50,False
2023-06-06,GG,"[[703,0],[884,0],[945,0],[940,0],[877,0],[902,0],[876,0]]",0,50,False
2023-06-06,PT,"[[17751,0],[18397,0],[19475,0],[19347,0],[21615,2],[20383,0],[19995,0]]",0.874,62,False
2023-06-06,BE,"[[13859,1],[13309,1],[13170,3],[13022,3],[12713,1],[13786,3],[12523,3]]",0.942,73,False
2023-06-06,IM,"[[997,0],[966,0],[827,0],[882,0],[681,0],[564,0],[861,0]]",0,50,False
2023-06-06,NL,"[[16866,5],[17260,2],[16775,1],[17365,4],[16109,4],[16652,8],[16475,0]]",0.946,82,False
2023-06-06,PM,"[[1245,0],[1436,0],[401,0],[829,0],[623,0],[614,0],[1062,0]]",0,50,False
2023-06-06,SK,"[[3992,0],[4084,2],[4178,0],[4575,9],[4541,1],[4575,2],[4012,1]]",0.855,52,False
2023-06-06,CZ,"[[10500,10],[11208,5],[11540,6],[11649,8],[11302,3],[11575,9],[10341,3]]",0,50,False
2023-06-06,HU,"[[16358,4],[17008,6],[17239,5],[17725,19],[18276,16],[18295,13],[16629,11]]",0.851,43,False
2023-06-06,AT,"[[20454,12],[21276,5],[21121,8],[21277,6],[21017,10],[22029,8],[20715,7]]",0.926,74,False
2023-06-06,PL,"[[18216,29],[18366,9],[18224,6],[19083,16],[20147,9],[20205,3],[19316,13]]",0.881,56,False
2023-06-06,RO,"[[21336,173],[22393,162],[21925,169],[23122,275],[24454,232],[24089,206],[21975,213]]",0.827,45,False
2023-06-06,UA,"[[54,0],[48,5],[56,5],[53,7],[63,2],[78,2],[42,1]]",0.734,32,False
2023-06-06,SI,"[[3637,1],[3657,1],[4030,0],[4210,0],[4147,0],[4182,0],[3803,1]]",0.926,57,False
2023-06-06,IT,"[[61133,6],[65542,19],[66484,10],[68915,5],[71748,18],[74609,15],[70719,9]]",0.906,56,False
2023-06-06,HR,"[[13950,3],[14332,2],[15545,2],[16216,4],[17200,3],[17379,1],[14835,4]]",0.878,47,False
2023-06-06,RS,"[[11678,9],[12138,3],[13003,11],[13146,35],[13687,3],[13298,4],[11377,5]]",0.805,38,False
2023-06-06,BA,"[[7815,2],[7657,0],[8060,0],[8401,0],[8568,0],[8778,1],[7999,0]]",0.779,35,False
2023-06-06,DE,"[[88131,23],[87678,19],[85540,20],[87862,42],[82761,56],[89032,30],[83238,17]]",0.95,80,False
2023-06-06,MD,"[[51,1],[59,5],[48,6],[35,2],[32,8],[54,0],[45,1]]",0.763,36,False
2023-06-06,AL,"[[3811,0],[4082,1],[3637,0],[4275,0],[5170,2],[5050,0],[4337,1]]",0.789,35,False
2023-06-06,ME,"[[2502,0],[2621,0],[2615,0],[2770,0],[2989,0],[3012,0],[2816,0]]",0.844,46,False
2023-06-06,BG,"[[15362,447],[16656,422],[17855,579],[18030,606],[18780,629],[19190,561],[15947,455]]",0.799,42,False
2023-06-06,GR,"[[34985,13],[36408,4],[36376,25],[37962,11],[41071,12],[40898,8],[36571,12]]",0.893,49,False
2023-06-06,MK,"[[2621,1],[2734,0],[2824,2],[2685,1],[2834,0],[3183,2],[2876,1]]",0.765,39,False
2023-06-06,TR,"[[38016,2167],[40271,2070],[39643,2594],[42375,2143],[43731,3037],[42332,2681],[39510,2388]]",0.855,38,False
2023-06-06,LT,"[[2147,3],[2029,1],[2089,5],[2109,7],[2208,3],[2177,0],[2147,4]]",0.879,61,False
2023-06-06,CH,"[[8973,1],[10348,2],[10108,10],[10479,3],[11219,8],[11571,3],[10710,1]]",0.967,84,False
2023-06-06,LU,"[[1461,0],[1430,0],[1445,0],[1522,1],[1255,2],[1486,2],[1492,2]]",0.927,81,False
2023-06-06,MX,"[[27398,298],[27155,247],[29135,201],[30001,196],[28765,272],[26717,154],[26131,209]]",0.781,31,False
2023-06-06,BM,"[[413,0],[423,0],[487,0],[449,0],[365,0],[567,0],[527,0]]",0,50,False
2023-06-06,AM,"[[1025,27],[915,29],[851,32],[840,43],[872,8],[216,1],[586,9]]",0.786,49,False
2023-06-06,IR,"[[15160,21],[14719,12],[14554,17],[15508,30],[15588,11],[16113,16],[15243,43]]",0,50,False
2023-06-06,AZ,"[[5167,7],[4980,0],[5306,8],[5789,34],[5535,5],[5479,11],[5111,63]]",0.76,30,False
2023-06-06,GE,"[[1970,60],[1324,107],[1546,132],[1698,124],[1771,78],[1914,46],[1997,31]]",0.814,55,False
2023-06-06,IQ,"[[5786,1],[5477,1],[6242,1],[5601,0],[5821,8],[5863,0],[5251,26]]",0.673,23,False
2023-06-06,KW,"[[2227,7],[2223,4],[2320,3],[2278,0],[2337,6],[2284,13],[2173,8]]",0.847,43,False
2023-06-06,SA,"[[15954,16],[15906,19],[16666,65],[16706,56],[17050,76],[16798,91],[15340,54]]",0.875,53,False
2023-06-06,SY,"[[315,56],[286,32],[175,27],[136,27],[205,31],[156,33],[148,23]]",0,50,False
2023-06-06,LB,"[[246,105],[210,99],[102,80],[101,81],[118,76],[173,87],[84,68]]",0.723,24,False
2023-06-06,JO,"[[1414,69],[1443,62],[1005,163],[1079,177],[1195,111],[1210,156],[1240,113]]",0.736,49,False
2023-06-06,CY,"[[4720,569],[4601,1059],[3682,1519],[4340,1248],[4103,1256],[4536,1191],[3747,1340]]",0.907,53,False
2023-06-06,PS,"[[352,56],[388,69],[268,83],[276,33],[325,76],[292,84],[302,53]]",0.716,50,False
2023-06-06,IL,"[[1903,470],[1906,579],[1448,550],[1408,395],[1601,484],[1576,573],[1463,505]]",0.915,59,False
2023-06-06,EG,"[[9026,346],[8984,401],[8096,477],[8142,447],[8528,413],[7984,452],[5953,491]]",0.728,33,False
2023-06-06,JP,"[[70817,3],[71968,3],[71196,3],[70925,2],[71026,0],[70957,0],[68185,0]]",0.92,73,False
2023-06-06,KP,"[[344,0],[379,0],[316,0],[355,0],[349,0],[387,0],[366,0]]",0,16,False
2023-06-06,CN,"[[68081,51],[73672,43],[72504,23],[68445,41],[68111,42],[64664,30],[63802,39]]",0.788,45,False
2023-06-06,KR,"[[10235,3],[9624,4],[9831,3],[9574,8],[10292,4],[10111,2],[9496,2]]",0.929,62,False
2023-06-06,DZ,"[[3521,0],[3937,0],[4257,3],[4237,1],[4520,0],[4278,1],[4888,0]]",0.745,33,False
2023-06-06,MA,"[[5541,0],[5910,1],[5959,0],[5557,2],[6966,0],[6725,2],[6454,0]]",0.698,39,False
2023-06-06,TN,"[[2286,0],[2289,0],[2365,0],[2498,0],[2251,0],[2371,0],[2502,0]]",0.732,44,False
2023-06-06,LY,"[[682,0],[765,0],[1008,1],[749,0],[617,0],[893,0],[637,0]]",0.746,17,False
2023-06-06,MT,"[[888,1],[1015,1],[1119,1],[997,2],[914,0],[974,1],[1084,0]]",0.915,54,False
2023-06-06,GI,"[[85,0],[78,0],[73,0],[77,0],[92,0],[80,0],[87,0]]",0,50,False
2023-06-06,AD,"[[193,0],[208,0],[203,0],[223,0],[216,0],[197,0],[226,0]]",0.884,50,False
2023-06-06,IN,"[[55684,47],[55239,76],[55756,61],[57229,112],[57913,60],[57153,83],[55763,85]]",0.644,40,False
2023-06-06,NP,"[[48,0],[44,0],[40,0],[43,0],[44,0],[40,0],[40,0]]",0.601,33,False
2023-06-06,PK,"[[856,9],[927,19],[1191,26],[956,34],[965,39],[955,28],[923,23]]",0.54,28,False
2023-06-06,HK,"[[2550,1],[2637,2],[2633,0],[2728,3],[2787,0],[2486,1],[2690,1]]",0.956,76,False
2023-06-06,MO,"[[610,0],[603,0],[579,0],[667,0],[571,0],[591,0],[595,0]]",0,50,False
2023-06-06,PH,"[[11895,0],[12157,0],[11992,1],[12811,1],[12338,2],[11487,7],[11534,0]]",0.71,33,False
2023-06-06,TW,"[[13940,2],[14177,0],[14620,0],[13733,0],[14615,0],[14652,0],[13631,0]]",0,68,False
2023-06-06,VN,"[[13033,0],[12833,3],[12772,3],[12726,6],[12795,0],[12866,0],[12681,0]]",0,50,False
2023-06-06,LA,"[[927,0],[908,0],[777,0],[824,0],[742,0],[858,0],[718,0]]",0,50,False
2023-06-06,TH,"[[13285,3],[13764,3],[13274,4],[13118,1],[12688,2],[13037,1],[12728,3]]",0.803,35,False
2023-06-06,OM,"[[8555,0],[9313,0],[9080,0],[8659,5],[9100,1],[8806,0],[8027,0]]",0.819,52,False
2023-06-06,AE,"[[11376,2],[11821,1],[11844,3],[11806,5],[11554,3],[11361,2],[10877,4]]",0.937,69,False
2023-06-06,CU,"[[4608,0],[5229,0],[5200,0],[5493,0],[5419,0],[5309,0],[4500,0]]",0.764,46,False
2023-06-06,BS,"[[16967,0],[18087,0],[20097,1],[18775,1],[22522,2],[19460,1],[16704,2]]",0.82,64,False
2023-06-06,BZ,"[[534,0],[614,0],[636,0],[677,0],[604,0],[677,0],[574,0]]",0.7,50,False
2023-06-06,HN,"[[1702,0],[1617,0],[1666,0],[1423,0],[1547,0],[1832,1],[1390,0]]",0.624,23,False
2023-06-06,GT,"[[1107,1],[1268,1],[1250,0],[1222,0],[1191,0],[1262,1],[1080,0]]",0.629,25,False
2023-06-06,SV,"[[570,0],[651,0],[649,0],[590,0],[677,1],[677,0],[607,0]]",0.674,34,False
2023-06-06,NI,"[[2097,0],[2374,4],[2281,0],[2278,0],[2460,1],[2445,0],[2135,1]]",0.669,20,False
2023-06-06,KY,"[[1121,0],[1477,0],[1687,0],[2216,0],[1959,0],[1607,0],[1360,0]]",0,50,False
2023-06-06,JM,"[[112,0],[99,0],[136,0],[191,0],[111,0],[77,0],[103,0]]",0.706,44,False
2023-06-06,DO,"[[4310,1],[4342,0],[4521,1],[4845,0],[5728,0],[4898,0],[4503,0]]",0.766,30,False
2023-06-06,PR,"[[3635,0],[3384,0],[3586,0],[3941,0],[4119,0],[3823,0],[3354,0]]",0,50,False
2023-06-06,VI,"[[375,0],[242,0],[471,0],[488,0],[445,0],[473,0],[371,0]]",0,50,False
2023-06-06,AW,"[[580,0],[644,0],[567,0],[654,0],[783,0],[705,0],[602,0]]",0,50,False
2023-06-06,CW,"[[234,0],[215,0],[189,0],[250,0],[289,0],[247,0],[260,1]]",0,50,False
2023-06-06,BQ,"[[521,0],[507,0],[479,0],[653,0],[665,0],[664,0],[623,0]]",0,50,False
2023-06-06,VG,"[[83,0],[83,0],[119,0],[99,0],[166,0],[200,0],[108,0]]",0,50,False
2023-06-06,AI,"[[103,0],[135,0],[231,0],[200,0],[163,0],[200,0],[179,0]]",0,50,False
2023-06-06,AG,"[[97,0],[162,0],[306,0],[234,0],[233,0],[278,0],[284,0]]",0.826,50,False
2023-06-06,QA,"[[6493,2],[6455,4],[6831,3],[6630,0],[6499,2],[6583,1],[6402,2]]",0.875,63,False
2023-06-06,BH,"[[1403,0],[1337,0],[1471,0],[1477,0],[1431,0],[1421,1],[1391,1]]",0.888,42,False
2023-06-06,BB,"[[317,1],[233,0],[386,0],[372,0],[374,0],[331,0],[379,0]]",0.809,65,False
2023-06-06,TT,"[[483,0],[446,0],[468,0],[513,0],[384,0],[471,0],[531,0]]",0.814,41,False
2023-06-06,GY,"[[165,0],[146,0],[208,0],[206,0],[194,0],[204,0],[180,0]]",0.742,39,False
2023-06-06,MQ,"[[208,0],[126,0],[288,0],[296,0],[217,0],[295,0],[327,0]]",0,50,False
2023-06-06,DM,"[[208,0],[179,0],[329,0],[291,0],[263,0],[334,0],[267,0]]",0.74,55,False
2023-06-06,GP,"[[323,0],[408,0],[668,0],[623,0],[610,0],[617,0],[594,0]]",0,50,False
2023-06-06,LC,"[[172,0],[134,0],[155,0],[167,0],[143,0],[153,0],[181,0]]",0.725,56,False
2023-06-06,VC,"[[355,0],[306,0],[321,0],[333,0],[261,0],[290,0],[311,0]]",0.772,59,False
2023-06-06,KN,"[[106,0],[96,0],[186,0],[178,0],[137,0],[213,0],[195,0]]",0.838,50,False
2023-06-06,MS,"[[113,0],[73,0],[148,0],[155,0],[111,0],[154,0],[139,0]]",0,50,False
2023-06-06,GD,"[[512,1],[479,0],[479,0],[506,0],[373,0],[420,0],[467,0]]",0.793,53,False
2023-06-06,VE,"[[2481,0],[2600,0],[2507,0],[2699,0],[2897,1],[2314,0],[2348,0]]",0,50,False
2023-06-06,MV,"[[124,0],[121,0],[137,0],[166,0],[185,0],[142,0],[127,0]]",0.762,40,False
2023-06-06,LK,"[[857,0],[909,0],[696,0],[584,0],[559,0],[814,0],[909,0]]",0.78,37,False
2023-06-06,MM,"[[1519,23],[1648,34],[1492,30],[1506,23],[1454,21],[1565,39],[1465,41]]",0.608,28,False
2023-06-06,MY,"[[12169,1],[12362,7],[12838,23],[13332,4],[12843,0],[13047,0],[12571,0]]",0.807,48,False
2023-06-06,ID,"[[12450,1],[11838,1],[11814,0],[14202,0],[13478,1],[13450,5],[13028,0]]",0.713,38,False
2023-06-06,SG,"[[646,0],[660,0],[656,0],[691,0],[654,0],[680,0],[605,1]]",0.949,85,False
2023-06-06,KH,"[[502,0],[532,0],[461,0],[508,0],[483,0],[458,0],[416,0]]",0.6,23,False
2023-06-06,CO,"[[11021,1],[11690,0],[11960,2],[12291,0],[11988,1],[12009,0],[11391,0]]",0.758,39,False
2023-06-06,PA,"[[4133,0],[4337,0],[4595,0],[4869,1],[4449,0],[4406,0],[4226,0]]",0.82,36,False
2023-06-06,CR,"[[1445,0],[1520,0],[1645,1],[1508,0],[1608,0],[1547,0],[1408,0]]",0.806,58,False
2023-06-06,BN,"[[748,0],[725,1],[730,0],[844,0],[818,0],[809,0],[754,0]]",0,50,False
2023-06-06,CI,"[[924,0],[755,0],[777,0],[677,0],[819,0],[729,0],[780,0]]",0,50,False
2023-06-06,BR,"[[41166,28],[42880,28],[36803,37],[32957,21],[35902,39],[36994,31],[41603,19]]",0.76,38,False
2023-06-06,PE,"[[1803,1],[1624,4],[1724,0],[1813,0],[1707,1],[1533,0],[1610,0]]",0.762,36,False
2023-06-06,AU,"[[52854,6],[55891,15],[57662,15],[55426,24],[40756,27],[47120,28],[54803,23]]",0.946,73,False
2023-06-06,ZA,"[[3177,1],[3534,1],[3286,1],[3599,2],[2841,1],[3252,2],[3674,1]]",0.717,44,False
2023-06-06,UY,"[[1009,0],[1070,0],[995,0],[995,0],[999,0],[934,0],[1024,0]]",0.83,73,False
2023-06-06,AR,"[[3082,2],[2864,5],[3121,3],[3046,0],[3055,2],[2510,0],[2731,0]]",0.849,38,False
2023-06-06,CL,"[[2049,0],[2056,1],[2074,0],[2131,0],[1905,0],[1922,1],[2307,0]]",0.86,67,False
2023-06-06,NZ,"[[6710,3],[7352,15],[7668,14],[7492,13],[6772,19],[7662,5],[7028,17]]",0.939,88,False
2023-06-13,NO,"[[14035,7],[13867,5],[13926,8],[13656,7],[10913,2],[13743,6],[13939,8]]",0.966,85,False
2023-06-13,FI,"[[2967,12],[3086,15],[3195,13],[3182,14],[2820,7],[2890,4],[3121,17]]",0.942,88,False
2023-06-13,RU,"[[34001,2637],[33836,2675],[35038,2722],[34040,2371],[37804,2896],[38070,2595],[35738,2666]]",0.821,29,False
2023-06-13,CA,"[[106060,14],[107444,12],[107483,34],[109702,7],[103392,23],[103741,19],[108313,12]]",0.935,74,False
2023-06-13,IS,"[[4893,0],[4022,0],[6140,0],[6384,0],[6503,0],[5693,0],[4621,0]]",0.959,74,False
2023-06-13,FO,"[[2148,0],[2274,0],[2284,0],[2617,0],[2325,0],[2545,0],[2370,0]]",0,50,False
2023-06-13,SE,"[[15106,2],[16101,3],[16645,0],[15796,2],[13969,4],[15717,0],[16676,0]]",0.952,85,False
2023-06-13,AX,"[[822,0],[810,0],[824,1],[765,0],[710,0],[763,0],[920,0]]",0,50,False
2023-06-13,LV,"[[2448,28],[2405,25],[2531,24],[2435,23],[2410,34],[2583,26],[2557,27]]",0.879,59,False
2023-06-13,EE,"[[2059,62],[2096,78],[2153,79],[2185,51],[1995,44],[2146,35],[2093,59]]",0.899,74,False
2023-06-13,GB,"[[62758,41],[63739,40],[65209,75],[65397,29],[61080,68],[62053,28],[66247,32]]",0,50,False
2023-06-13,DK,"[[9025,5],[8940,2],[9239,2],[9042,3],[8503,2],[9082,1],[8982,0]]",0.952,88,False
2023-06-13,US,"[[1185453,1008],[1179356,874],[1232687,1021],[1215754,572],[1134402,480],[1103977,328],[1149354,367]]",0,50,False
2023-06-13,KZ,"[[10254,29],[10331,14],[10107,15],[9788,17],[10567,20],[10178,17],[9901,18]]",0.802,37,False
2023-06-13,BY,"[[424,16],[381,13],[499,21],[506,15],[526,22],[487,30],[489,15]]",0.801,41,False
2023-06-13,IE,"[[21000,2],[21950,5],[22083,4],[19091,0],[19556,0],[20872,1],[19048,1]]",0.95,74,False
2023-06-13,FR,"[[127414,22],[124423,19],[132060,22],[131781,25],[132132,25],[126530,33],[134006,59]]",0.91,71,False
2023-06-13,ES,"[[85646,5],[83352,6],[88704,6],[84697,0],[92618,4],[87784,11],[87690,2]]",0.911,61,False
